epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517305054928,2018-01-30T14:37:34.928,23.992,-53.364,-30.183,334.206,334.206
1517305054951,2018-01-30T14:37:34.951,24.015,-53.366,-30.209,334.484,334.484
1517305054958,2018-01-30T14:37:34.958,24.022,-53.375,-30.238,334.747,334.747
1517305054966,2018-01-30T14:37:34.966,24.030,-53.402,-30.274,334.996,334.996
1517305054973,2018-01-30T14:37:34.973,24.037,-53.453,-30.321,335.238,335.238
1517305054981,2018-01-30T14:37:34.981,24.045,-53.524,-30.387,335.483,335.483
1517305054996,2018-01-30T14:37:34.996,24.060,-53.616,-30.485,335.753,335.753
1517305055004,2018-01-30T14:37:35.004,24.068,-53.704,-30.612,336.052,336.052
1517305055012,2018-01-30T14:37:35.012,24.076,-53.726,-30.892,336.470,336.470
1517305055026,2018-01-30T14:37:35.026,24.090,-53.781,-31.057,336.844,336.844
1517305055033,2018-01-30T14:37:35.033,24.097,-53.843,-31.236,337.246,337.246
1517305055041,2018-01-30T14:37:35.041,24.105,-53.917,-31.418,337.673,337.673
1517305055063,2018-01-30T14:37:35.063,24.127,-53.998,-31.602,338.127,338.127
1517305055073,2018-01-30T14:37:35.073,24.137,-54.096,-31.790,338.595,338.595
1517305055081,2018-01-30T14:37:35.081,24.145,-54.213,-31.976,339.064,339.064
1517305055093,2018-01-30T14:37:35.093,24.157,-54.345,-32.157,339.529,339.529
1517305055101,2018-01-30T14:37:35.101,24.165,-54.494,-32.335,339.993,339.993
1517305055109,2018-01-30T14:37:35.109,24.173,-54.665,-32.522,340.471,340.471
1517305055116,2018-01-30T14:37:35.116,24.180,-54.860,-32.732,340.979,340.979
1517305055124,2018-01-30T14:37:35.124,24.188,-55.015,-33.159,341.624,341.624
1517305055131,2018-01-30T14:37:35.131,24.195,-55.166,-33.562,342.264,342.264
1517305055146,2018-01-30T14:37:35.146,24.210,-55.291,-33.938,342.896,342.896
1517305055153,2018-01-30T14:37:35.153,24.217,-55.383,-34.310,343.533,343.533
1517305055168,2018-01-30T14:37:35.168,24.232,-55.455,-34.692,344.184,344.184
1517305055176,2018-01-30T14:37:35.176,24.240,-55.526,-35.072,344.839,344.839
1517305055183,2018-01-30T14:37:35.183,24.247,-55.597,-35.445,345.486,345.486
1517305055199,2018-01-30T14:37:35.199,24.263,-55.676,-35.802,346.124,346.124
1517305055229,2018-01-30T14:37:35.229,24.293,-55.777,-36.138,346.762,346.762
1517305055237,2018-01-30T14:37:35.237,24.301,-55.896,-36.464,347.414,347.414
1517305055245,2018-01-30T14:37:35.245,24.309,-56.015,-36.793,348.087,348.087
1517305055252,2018-01-30T14:37:35.252,24.316,-56.119,-37.125,348.783,348.783
1517305055259,2018-01-30T14:37:35.259,24.323,-56.193,-37.459,349.492,349.492
1517305055267,2018-01-30T14:37:35.267,24.331,-56.237,-37.796,350.212,350.212
1517305055275,2018-01-30T14:37:35.275,24.339,-56.275,-38.064,350.890,350.890
1517305055282,2018-01-30T14:37:35.282,24.346,-56.320,-38.331,351.556,351.556
1517305055289,2018-01-30T14:37:35.289,24.353,-56.386,-38.594,352.211,352.211
1517305055297,2018-01-30T14:37:35.297,24.361,-56.461,-38.845,352.848,352.848
1517305055305,2018-01-30T14:37:35.305,24.369,-56.543,-39.074,353.465,353.465
1517305055318,2018-01-30T14:37:35.318,24.382,-56.637,-39.281,354.074,354.074
1517305055326,2018-01-30T14:37:35.326,24.390,-56.713,-39.570,354.756,354.756
1517305055333,2018-01-30T14:37:35.333,24.397,-56.800,-39.834,355.434,355.434
1517305055348,2018-01-30T14:37:35.348,24.412,-56.892,-40.071,356.098,356.098
1517305055356,2018-01-30T14:37:35.356,24.420,-56.965,-40.282,356.747,356.747
1517305055371,2018-01-30T14:37:35.371,24.435,-57.018,-40.473,357.391,357.391
1517305055378,2018-01-30T14:37:35.378,24.442,-57.088,-40.617,358.011,358.011
1517305055386,2018-01-30T14:37:35.386,24.450,-57.161,-40.778,358.655,358.655
1517305055408,2018-01-30T14:37:35.408,24.472,-57.250,-40.966,359.339,359.339
1517305055416,2018-01-30T14:37:35.416,24.480,-57.355,-41.174,0.063,0.063
1517305055424,2018-01-30T14:37:35.424,24.488,-57.467,-41.395,0.810,0.810
1517305055431,2018-01-30T14:37:35.431,24.495,-57.585,-41.621,1.564,1.564
1517305055440,2018-01-30T14:37:35.440,24.504,-57.701,-41.858,2.315,2.315
1517305055447,2018-01-30T14:37:35.447,24.511,-57.866,-42.084,3.027,3.027
1517305055461,2018-01-30T14:37:35.461,24.525,-58.056,-42.300,3.706,3.706
1517305055469,2018-01-30T14:37:35.469,24.533,-58.263,-42.501,4.355,4.355
1517305055476,2018-01-30T14:37:35.476,24.540,-58.485,-42.685,4.971,4.971
1517305055491,2018-01-30T14:37:35.491,24.555,-58.725,-42.855,5.556,5.556
1517305055498,2018-01-30T14:37:35.498,24.562,-58.972,-43.017,6.120,6.120
1517305055513,2018-01-30T14:37:35.513,24.577,-59.178,-43.167,6.671,6.671
1517305055521,2018-01-30T14:37:35.521,24.585,-59.314,-43.303,7.206,7.206
1517305055528,2018-01-30T14:37:35.528,24.592,-59.377,-43.428,7.722,7.722
1517305055536,2018-01-30T14:37:35.536,24.600,-59.379,-43.548,8.228,8.228
1517305055553,2018-01-30T14:37:35.553,24.617,-59.332,-43.664,8.722,8.722
1517305055558,2018-01-30T14:37:35.558,24.622,-59.259,-43.773,9.197,9.197
1517305055573,2018-01-30T14:37:35.573,24.637,-59.194,-43.873,9.645,9.645
1517305055582,2018-01-30T14:37:35.582,24.646,-59.153,-43.960,10.052,10.052
1517305055590,2018-01-30T14:37:35.590,24.654,-59.129,-44.023,10.413,10.413
1517305055603,2018-01-30T14:37:35.603,24.667,-59.086,-44.071,10.747,10.747
1517305055611,2018-01-30T14:37:35.611,24.675,-59.015,-44.119,11.080,11.080
1517305055619,2018-01-30T14:37:35.619,24.683,-58.951,-44.195,11.444,11.444
1517305055633,2018-01-30T14:37:35.633,24.697,-58.920,-44.307,11.852,11.852
1517305055641,2018-01-30T14:37:35.641,24.705,-58.913,-44.443,12.289,12.289
1517305055656,2018-01-30T14:37:35.656,24.720,-58.894,-44.589,12.740,12.740
1517305055663,2018-01-30T14:37:35.663,24.727,-58.806,-44.723,13.196,13.196
1517305055671,2018-01-30T14:37:35.671,24.735,-58.620,-44.810,13.647,13.647
1517305055678,2018-01-30T14:37:35.678,24.742,-58.370,-44.838,14.073,14.073
1517305055694,2018-01-30T14:37:35.694,24.758,-58.108,-44.811,14.451,14.451
1517305055701,2018-01-30T14:37:35.701,24.765,-57.838,-44.744,14.775,14.775
1517305055708,2018-01-30T14:37:35.708,24.772,-57.526,-44.647,15.061,15.061
1517305055723,2018-01-30T14:37:35.723,24.787,-57.163,-44.532,15.336,15.336
1517305055731,2018-01-30T14:37:35.731,24.795,-56.786,-44.430,15.623,15.623
1517305055738,2018-01-30T14:37:35.738,24.802,-56.450,-44.373,15.932,15.932
1517305055754,2018-01-30T14:37:35.754,24.818,-56.209,-44.384,16.273,16.273
1517305055761,2018-01-30T14:37:35.761,24.825,-56.089,-44.470,16.657,16.657
1517305055776,2018-01-30T14:37:35.776,24.840,-56.069,-44.634,17.098,17.098
1517305055783,2018-01-30T14:37:35.783,24.847,-56.074,-44.865,17.606,17.606
1517305055791,2018-01-30T14:37:35.791,24.855,-56.051,-45.139,18.166,18.166
1517305055806,2018-01-30T14:37:35.806,24.870,-56.012,-45.433,18.731,18.731
1517305055814,2018-01-30T14:37:35.814,24.878,-55.977,-45.719,19.245,19.245
1517305055821,2018-01-30T14:37:35.821,24.885,-55.953,-45.955,19.684,19.684
1517305055836,2018-01-30T14:37:35.836,24.900,-55.935,-46.124,20.053,20.053
1517305055843,2018-01-30T14:37:35.843,24.907,-55.930,-46.240,20.389,20.389
1517305055851,2018-01-30T14:37:35.851,24.915,-55.902,-46.286,20.723,20.723
1517305055866,2018-01-30T14:37:35.866,24.930,-55.814,-46.252,21.036,21.036
1517305055883,2018-01-30T14:37:35.883,24.947,-55.662,-46.160,21.306,21.306
1517305055890,2018-01-30T14:37:35.890,24.954,-55.443,-46.025,21.531,21.531
1517305055897,2018-01-30T14:37:35.897,24.961,-55.165,-45.858,21.720,21.720
1517305055904,2018-01-30T14:37:35.904,24.968,-54.836,-45.677,21.893,21.893
1517305055912,2018-01-30T14:37:35.912,24.976,-54.495,-45.506,22.070,22.070
1517305055935,2018-01-30T14:37:35.935,24.999,-54.193,-45.367,22.273,22.273
1517305055941,2018-01-30T14:37:35.941,25.005,-53.960,-45.258,22.512,22.512
1517305055948,2018-01-30T14:37:35.948,25.012,-53.830,-45.179,22.778,22.778
1517305055956,2018-01-30T14:37:35.956,25.020,-53.809,-45.131,23.066,23.066
1517305055963,2018-01-30T14:37:35.963,25.027,-53.854,-45.100,23.378,23.378
1517305055979,2018-01-30T14:37:35.979,25.043,-53.916,-45.070,23.703,23.703
1517305055987,2018-01-30T14:37:35.987,25.051,-53.975,-45.031,24.029,24.029
1517305055993,2018-01-30T14:37:35.993,25.057,-54.041,-44.986,24.362,24.362
1517305056008,2018-01-30T14:37:36.008,25.072,-54.127,-44.938,24.706,24.706
1517305056016,2018-01-30T14:37:36.016,25.080,-54.239,-44.881,25.042,25.042
1517305056026,2018-01-30T14:37:36.026,25.090,-54.392,-44.806,25.360,25.360
1517305056039,2018-01-30T14:37:36.039,25.103,-54.625,-44.717,25.637,25.637
1517305056046,2018-01-30T14:37:36.046,25.110,-54.979,-44.624,25.867,25.867
1517305056054,2018-01-30T14:37:36.054,25.118,-55.459,-44.535,26.064,26.064
1517305056069,2018-01-30T14:37:36.069,25.133,-56.040,-44.462,26.252,26.252
1517305056077,2018-01-30T14:37:36.077,25.141,-56.703,-44.412,26.442,26.442
1517305056085,2018-01-30T14:37:36.085,25.149,-57.424,-44.384,26.641,26.641
1517305056098,2018-01-30T14:37:36.098,25.162,-58.184,-44.366,26.842,26.842
1517305056106,2018-01-30T14:37:36.106,25.170,-58.964,-44.339,27.024,27.024
1517305056114,2018-01-30T14:37:36.114,25.178,-59.761,-44.293,27.166,27.166
1517305056129,2018-01-30T14:37:36.129,25.193,-60.586,-44.222,27.265,27.265
1517305056136,2018-01-30T14:37:36.136,25.200,-61.439,-44.126,27.320,27.320
1517305056143,2018-01-30T14:37:36.143,25.207,-62.303,-44.011,27.344,27.344
1517305056159,2018-01-30T14:37:36.159,25.223,-63.157,-43.884,27.346,27.346
1517305056166,2018-01-30T14:37:36.166,25.230,-63.986,-43.756,27.331,27.331
1517305056181,2018-01-30T14:37:36.181,25.245,-64.770,-43.635,27.299,27.299
1517305056188,2018-01-30T14:37:36.188,25.252,-65.478,-43.524,27.262,27.262
1517305056196,2018-01-30T14:37:36.196,25.260,-66.086,-43.423,27.231,27.231
1517305056212,2018-01-30T14:37:36.212,25.276,-66.580,-43.336,27.209,27.209
1517305056218,2018-01-30T14:37:36.218,25.282,-66.964,-43.275,27.201,27.201
1517305056226,2018-01-30T14:37:36.226,25.290,-67.272,-43.245,27.212,27.212
1517305056241,2018-01-30T14:37:36.241,25.305,-67.515,-43.252,27.244,27.244
1517305056249,2018-01-30T14:37:36.249,25.313,-67.711,-43.295,27.301,27.301
1517305056256,2018-01-30T14:37:36.256,25.320,-67.883,-43.371,27.371,27.371
1517305056271,2018-01-30T14:37:36.271,25.335,-68.033,-43.468,27.440,27.440
1517305056286,2018-01-30T14:37:36.286,25.350,-68.158,-43.576,27.498,27.498
1517305056294,2018-01-30T14:37:36.294,25.358,-68.250,-43.687,27.539,27.539
1517305056302,2018-01-30T14:37:36.302,25.366,-68.323,-43.798,27.555,27.555
1517305056308,2018-01-30T14:37:36.308,25.372,-68.398,-43.914,27.550,27.550
1517305056316,2018-01-30T14:37:36.316,25.380,-68.482,-44.040,27.528,27.528
1517305056331,2018-01-30T14:37:36.331,25.395,-68.592,-44.177,27.487,27.487
1517305056338,2018-01-30T14:37:36.338,25.402,-68.735,-44.327,27.422,27.422
1517305056346,2018-01-30T14:37:36.346,25.410,-68.899,-44.488,27.329,27.329
1517305056361,2018-01-30T14:37:36.361,25.425,-69.073,-44.654,27.206,27.206
1517305056368,2018-01-30T14:37:36.368,25.432,-69.251,-44.819,27.049,27.049
1517305056391,2018-01-30T14:37:36.391,25.455,-69.426,-44.975,26.856,26.856
1517305056398,2018-01-30T14:37:36.398,25.462,-69.584,-45.115,26.618,26.618
1517305056406,2018-01-30T14:37:36.406,25.470,-69.703,-45.233,26.323,26.323
1517305056413,2018-01-30T14:37:36.413,25.477,-69.780,-45.315,25.952,25.952
1517305056422,2018-01-30T14:37:36.422,25.486,-69.815,-45.370,25.518,25.518
1517305056430,2018-01-30T14:37:36.430,25.494,-69.810,-45.402,25.040,25.040
1517305056443,2018-01-30T14:37:36.443,25.507,-69.768,-45.416,24.522,24.522
1517305056451,2018-01-30T14:37:36.451,25.515,-69.689,-45.409,23.957,23.957
1517305056458,2018-01-30T14:37:36.458,25.522,-69.609,-45.377,23.337,23.337
1517305056474,2018-01-30T14:37:36.474,25.538,-69.573,-45.320,22.658,22.658
1517305056481,2018-01-30T14:37:36.481,25.545,-69.584,-45.253,21.932,21.932
1517305056489,2018-01-30T14:37:36.489,25.553,-69.613,-45.182,21.171,21.171
1517305056503,2018-01-30T14:37:36.503,25.567,-69.607,-45.103,20.366,20.366
1517305056511,2018-01-30T14:37:36.511,25.575,-69.490,-44.977,19.483,19.483
1517305056519,2018-01-30T14:37:36.519,25.583,-69.196,-44.724,18.458,18.458
1517305056533,2018-01-30T14:37:36.533,25.597,-68.793,-44.286,17.238,17.238
1517305056541,2018-01-30T14:37:36.541,25.605,-68.394,-43.683,15.814,15.814
1517305056548,2018-01-30T14:37:36.548,25.612,-68.063,-42.961,14.199,14.199
1517305056563,2018-01-30T14:37:36.563,25.627,-67.807,-42.155,12.407,12.407
1517305056571,2018-01-30T14:37:36.571,25.635,-67.601,-41.232,10.409,10.409
1517305056586,2018-01-30T14:37:36.586,25.650,-67.598,-40.157,8.110,8.110
1517305056593,2018-01-30T14:37:36.593,25.657,-67.525,-39.091,5.633,5.633
1517305056601,2018-01-30T14:37:36.601,25.665,-66.984,-38.101,3.100,3.100
1517305056616,2018-01-30T14:37:36.616,25.680,-65.896,-37.074,0.480,0.480
1517305056623,2018-01-30T14:37:36.623,25.687,-64.397,-35.865,357.725,357.725
1517305056631,2018-01-30T14:37:36.631,25.695,-62.543,-34.431,354.687,354.687
1517305056646,2018-01-30T14:37:36.646,25.710,-60.202,-32.643,351.241,351.241
1517305056654,2018-01-30T14:37:36.654,25.718,-57.380,-30.170,347.585,347.585
1517305056661,2018-01-30T14:37:36.661,25.725,-54.439,-27.573,343.732,343.732
1517305056676,2018-01-30T14:37:36.676,25.740,-51.675,-25.120,339.733,339.733
1517305056683,2018-01-30T14:37:36.683,25.747,-49.212,-22.844,335.770,335.770
1517305056691,2018-01-30T14:37:36.691,25.755,-47.034,-20.823,331.952,331.952
1517305056706,2018-01-30T14:37:36.706,25.770,-44.969,-18.969,328.297,328.297
1517305056713,2018-01-30T14:37:36.713,25.777,-42.772,-17.190,324.733,324.733
1517305056721,2018-01-30T14:37:36.721,25.785,-40.326,-15.457,321.215,321.215
1517305056736,2018-01-30T14:37:36.736,25.800,-37.635,-13.813,317.802,317.802
1517305056743,2018-01-30T14:37:36.743,25.807,-34.642,-12.355,314.531,314.531
1517305056751,2018-01-30T14:37:36.751,25.815,-31.268,-11.145,311.497,311.497
1517305056774,2018-01-30T14:37:36.774,25.838,-27.677,-10.167,308.823,308.823
1517305056781,2018-01-30T14:37:36.781,25.845,-24.007,-9.447,306.559,306.559
1517305056789,2018-01-30T14:37:36.789,25.853,-20.348,-8.947,304.764,304.764
1517305056796,2018-01-30T14:37:36.796,25.860,-16.771,-8.539,303.349,303.349
1517305056803,2018-01-30T14:37:36.803,25.867,-13.326,-8.181,302.147,302.147
1517305056819,2018-01-30T14:37:36.819,25.883,-10.036,-7.925,301.074,301.074
1517305056826,2018-01-30T14:37:36.826,25.890,-6.899,-7.771,300.167,300.167
1517305056833,2018-01-30T14:37:36.833,25.897,-3.868,-7.653,299.473,299.473
1517305056849,2018-01-30T14:37:36.849,25.913,-0.817,-7.509,298.979,298.979
1517305056856,2018-01-30T14:37:36.856,25.920,2.315,-7.320,298.686,298.686
1517305056864,2018-01-30T14:37:36.864,25.928,5.515,-7.035,298.671,298.671
1517305056879,2018-01-30T14:37:36.879,25.943,8.754,-6.549,299.015,299.015
1517305056886,2018-01-30T14:37:36.886,25.950,11.975,-5.789,299.755,299.755
1517305056893,2018-01-30T14:37:36.893,25.957,15.137,-4.756,300.813,300.813
1517305056908,2018-01-30T14:37:36.908,25.972,18.247,-3.516,302.023,302.023
1517305056916,2018-01-30T14:37:36.916,25.980,21.310,-2.132,303.313,303.313
1517305056923,2018-01-30T14:37:36.923,25.987,24.288,-0.617,304.674,304.674
1517305056939,2018-01-30T14:37:36.939,26.003,27.107,1.026,306.065,306.065
1517305056946,2018-01-30T14:37:36.946,26.010,29.653,2.760,307.457,307.457
1517305056957,2018-01-30T14:37:36.957,26.021,31.795,4.545,308.863,308.863
1517305056968,2018-01-30T14:37:36.968,26.032,33.517,6.380,310.269,310.269
1517305056977,2018-01-30T14:37:36.977,26.041,34.905,8.227,311.600,311.600
1517305056993,2018-01-30T14:37:36.993,26.057,35.992,10.026,312.768,312.768
1517305056998,2018-01-30T14:37:36.998,26.062,36.750,11.742,313.732,313.732
1517305057006,2018-01-30T14:37:37.006,26.070,37.133,13.372,314.443,314.443
1517305057028,2018-01-30T14:37:37.028,26.092,37.125,14.857,314.875,314.875
1517305057037,2018-01-30T14:37:37.037,26.101,36.916,16.232,315.101,315.101
1517305057044,2018-01-30T14:37:37.044,26.108,36.541,17.522,315.067,315.067
1517305057051,2018-01-30T14:37:37.051,26.115,36.111,18.756,314.772,314.772
1517305057060,2018-01-30T14:37:37.060,26.124,35.775,19.926,314.341,314.341
1517305057066,2018-01-30T14:37:37.066,26.130,35.610,21.014,313.873,313.873
1517305057081,2018-01-30T14:37:37.081,26.145,35.703,22.050,313.545,313.545
1517305057089,2018-01-30T14:37:37.089,26.153,35.787,22.997,313.088,313.088
1517305057096,2018-01-30T14:37:37.096,26.160,35.765,23.913,312.403,312.403
1517305057111,2018-01-30T14:37:37.111,26.175,35.704,24.688,311.663,311.663
1517305057119,2018-01-30T14:37:37.119,26.183,35.741,25.405,311.005,311.005
1517305057126,2018-01-30T14:37:37.126,26.190,35.728,26.080,310.413,310.413
1517305057141,2018-01-30T14:37:37.141,26.205,35.669,26.775,309.817,309.817
1517305057148,2018-01-30T14:37:37.148,26.212,35.617,27.475,309.231,309.231
1517305057156,2018-01-30T14:37:37.156,26.220,35.569,28.115,308.669,308.669
1517305057171,2018-01-30T14:37:37.171,26.235,35.587,28.689,308.126,308.126
1517305057178,2018-01-30T14:37:37.178,26.242,35.786,29.180,307.542,307.542
1517305057194,2018-01-30T14:37:37.194,26.258,36.011,29.644,307.031,307.031
1517305057201,2018-01-30T14:37:37.201,26.265,36.155,30.054,306.541,306.541
1517305057208,2018-01-30T14:37:37.208,26.272,36.102,30.371,306.070,306.070
1517305057224,2018-01-30T14:37:37.224,26.288,35.910,30.667,305.545,305.545
1517305057231,2018-01-30T14:37:37.231,26.295,35.583,30.912,305.060,305.060
1517305057239,2018-01-30T14:37:37.239,26.303,35.127,31.132,304.595,304.595
1517305057254,2018-01-30T14:37:37.254,26.318,34.578,31.345,304.150,304.150
1517305057261,2018-01-30T14:37:37.261,26.325,33.989,31.514,303.733,303.733
1517305057269,2018-01-30T14:37:37.269,26.333,33.461,31.678,303.367,303.367
1517305057291,2018-01-30T14:37:37.291,26.355,33.030,31.856,303.057,303.057
1517305057299,2018-01-30T14:37:37.299,26.363,32.682,32.051,302.799,302.799
1517305057307,2018-01-30T14:37:37.307,26.371,32.441,32.268,302.549,302.549
1517305057315,2018-01-30T14:37:37.315,26.379,32.354,32.479,302.266,302.266
1517305057322,2018-01-30T14:37:37.322,26.386,32.425,32.677,301.970,301.970
1517305057330,2018-01-30T14:37:37.330,26.394,32.621,32.856,301.590,301.590
1517305057351,2018-01-30T14:37:37.351,26.415,32.919,32.965,301.120,301.120
1517305057368,2018-01-30T14:37:37.368,26.432,33.274,33.016,300.599,300.599
1517305057373,2018-01-30T14:37:37.373,26.437,33.573,33.036,300.090,300.090
1517305057381,2018-01-30T14:37:37.381,26.445,33.744,33.033,299.645,299.645
1517305057389,2018-01-30T14:37:37.389,26.453,33.793,33.038,299.303,299.303
1517305057396,2018-01-30T14:37:37.396,26.460,33.764,33.087,299.075,299.075
1517305057404,2018-01-30T14:37:37.404,26.468,33.686,33.199,298.944,298.944
1517305057411,2018-01-30T14:37:37.411,26.475,33.563,33.369,298.883,298.883
1517305057426,2018-01-30T14:37:37.426,26.490,33.404,33.568,298.856,298.856
1517305057435,2018-01-30T14:37:37.435,26.499,33.236,33.771,298.817,298.817
1517305057441,2018-01-30T14:37:37.441,26.505,33.063,33.967,298.776,298.776
1517305057457,2018-01-30T14:37:37.457,26.521,32.881,34.157,298.724,298.724
1517305057464,2018-01-30T14:37:37.464,26.528,32.704,34.368,298.658,298.658
1517305057472,2018-01-30T14:37:37.472,26.536,32.572,34.602,298.615,298.615
1517305057486,2018-01-30T14:37:37.486,26.550,32.415,34.800,298.599,298.599
1517305057494,2018-01-30T14:37:37.494,26.558,32.237,35.022,298.623,298.623
1517305057501,2018-01-30T14:37:37.501,26.565,32.143,35.410,298.777,298.777
1517305057516,2018-01-30T14:37:37.516,26.580,32.154,35.929,299.110,299.110
1517305057524,2018-01-30T14:37:37.524,26.588,32.201,36.266,299.426,299.426
1517305057531,2018-01-30T14:37:37.531,26.595,32.090,36.478,299.707,299.707
1517305057546,2018-01-30T14:37:37.546,26.610,31.770,36.699,300.078,300.078
1517305057554,2018-01-30T14:37:37.554,26.618,31.289,36.965,300.531,300.531
1517305057561,2018-01-30T14:37:37.561,26.625,30.714,37.286,301.061,301.061
1517305057576,2018-01-30T14:37:37.576,26.640,30.114,37.624,301.670,301.670
1517305057584,2018-01-30T14:37:37.584,26.648,29.538,37.989,302.348,302.348
1517305057599,2018-01-30T14:37:37.599,26.663,29.051,38.428,303.084,303.084
1517305057606,2018-01-30T14:37:37.606,26.670,28.631,38.903,303.836,303.836
1517305057616,2018-01-30T14:37:37.616,26.680,28.288,39.417,304.552,304.552
1517305057628,2018-01-30T14:37:37.628,26.692,28.056,39.934,305.173,305.173
1517305057636,2018-01-30T14:37:37.636,26.700,27.916,40.351,305.664,305.664
1517305057643,2018-01-30T14:37:37.643,26.707,27.841,40.695,306.062,306.062
1517305057658,2018-01-30T14:37:37.658,26.722,27.807,41.020,306.444,306.444
1517305057666,2018-01-30T14:37:37.666,26.730,27.760,41.309,306.853,306.853
1517305057674,2018-01-30T14:37:37.674,26.738,27.677,41.602,307.323,307.323
1517305057688,2018-01-30T14:37:37.688,26.752,27.584,41.949,307.869,307.869
1517305057696,2018-01-30T14:37:37.696,26.760,27.504,42.363,308.492,308.492
1517305057704,2018-01-30T14:37:37.704,26.768,27.419,42.849,309.203,309.203
1517305057719,2018-01-30T14:37:37.719,26.783,27.329,43.396,309.999,309.999
1517305057726,2018-01-30T14:37:37.726,26.790,27.285,43.954,310.973,310.973
1517305057733,2018-01-30T14:37:37.733,26.797,27.422,44.591,312.347,312.347
1517305057748,2018-01-30T14:37:37.748,26.812,27.977,45.453,314.151,314.151
1517305057756,2018-01-30T14:37:37.756,26.820,28.653,46.329,315.949,315.949
1517305057764,2018-01-30T14:37:37.764,26.828,29.046,47.198,317.614,317.614
1517305057778,2018-01-30T14:37:37.778,26.842,29.068,48.033,319.074,319.074
1517305057786,2018-01-30T14:37:37.786,26.850,28.747,48.791,320.356,320.356
1517305057802,2018-01-30T14:37:37.802,26.866,28.202,49.491,321.552,321.552
1517305057809,2018-01-30T14:37:37.809,26.873,27.527,50.149,322.719,322.719
1517305057818,2018-01-30T14:37:37.818,26.882,26.717,50.787,323.914,323.914
1517305057832,2018-01-30T14:37:37.832,26.896,25.791,51.440,325.165,325.165
1517305057839,2018-01-30T14:37:37.839,26.903,24.789,52.132,326.476,326.476
1517305057846,2018-01-30T14:37:37.846,26.910,23.675,52.863,327.844,327.844
1517305057861,2018-01-30T14:37:37.861,26.925,22.420,53.578,329.190,329.190
1517305057868,2018-01-30T14:37:37.868,26.932,21.110,54.203,330.377,330.377
1517305057876,2018-01-30T14:37:37.876,26.940,20.042,54.692,331.299,331.299
1517305057891,2018-01-30T14:37:37.891,26.955,19.479,55.037,331.980,331.980
1517305057898,2018-01-30T14:37:37.898,26.962,19.359,55.283,332.510,332.510
1517305057906,2018-01-30T14:37:37.906,26.970,19.499,55.446,332.943,332.943
1517305057922,2018-01-30T14:37:37.922,26.986,19.735,55.492,333.309,333.309
1517305057929,2018-01-30T14:37:37.929,26.993,19.998,55.372,333.600,333.600
1517305057936,2018-01-30T14:37:37.936,27.000,20.337,55.157,333.799,333.799
1517305057951,2018-01-30T14:37:37.951,27.015,20.804,54.858,333.916,333.916
1517305057958,2018-01-30T14:37:37.958,27.022,21.366,54.479,333.954,333.954
1517305057966,2018-01-30T14:37:37.966,27.030,21.971,54.030,333.918,333.918
1517305057984,2018-01-30T14:37:37.984,27.048,22.609,53.513,333.848,333.848
1517305057994,2018-01-30T14:37:37.994,27.058,23.206,52.904,333.752,333.752
1517305058003,2018-01-30T14:37:38.003,27.067,23.601,52.164,333.626,333.626
1517305058011,2018-01-30T14:37:38.011,27.075,23.735,51.318,333.487,333.487
1517305058026,2018-01-30T14:37:38.026,27.090,23.694,50.391,333.343,333.343
1517305058033,2018-01-30T14:37:38.033,27.097,23.581,49.393,333.205,333.205
1517305058041,2018-01-30T14:37:38.041,27.105,23.491,48.320,333.051,333.051
1517305058048,2018-01-30T14:37:38.048,27.112,23.473,47.125,332.840,332.840
1517305058063,2018-01-30T14:37:38.063,27.127,23.492,45.843,332.605,332.605
1517305058078,2018-01-30T14:37:38.078,27.142,23.525,44.578,332.424,332.424
1517305058087,2018-01-30T14:37:38.087,27.151,23.593,43.401,332.369,332.369
1517305058095,2018-01-30T14:37:38.095,27.159,23.677,42.346,332.482,332.482
1517305058117,2018-01-30T14:37:38.117,27.181,23.686,41.383,332.759,332.759
1517305058123,2018-01-30T14:37:38.123,27.187,23.565,40.453,333.140,333.140
1517305058126,2018-01-30T14:37:38.126,27.190,23.338,39.535,333.589,333.589
1517305058131,2018-01-30T14:37:38.131,27.195,23.098,38.604,334.062,334.062
1517305058146,2018-01-30T14:37:38.146,27.210,22.945,37.622,334.526,334.526
1517305058155,2018-01-30T14:37:38.155,27.219,22.914,36.582,334.966,334.966
1517305058161,2018-01-30T14:37:38.161,27.225,22.968,35.476,335.385,335.385
1517305058176,2018-01-30T14:37:38.176,27.240,23.055,34.285,335.790,335.790
1517305058187,2018-01-30T14:37:38.187,27.251,23.134,32.988,336.179,336.179
1517305058191,2018-01-30T14:37:38.191,27.255,23.160,31.588,336.555,336.555
1517305058206,2018-01-30T14:37:38.206,27.270,23.107,30.107,336.937,336.937
1517305058214,2018-01-30T14:37:38.214,27.278,23.013,28.547,337.334,337.334
1517305058228,2018-01-30T14:37:38.228,27.292,22.945,26.883,337.718,337.718
1517305058236,2018-01-30T14:37:38.236,27.300,22.954,25.098,338.033,338.033
1517305058244,2018-01-30T14:37:38.244,27.308,23.054,23.201,338.236,338.236
1517305058252,2018-01-30T14:37:38.252,27.316,23.240,21.214,338.286,338.286
1517305058266,2018-01-30T14:37:38.266,27.330,23.459,19.145,338.189,338.189
